,gender,tenure,phone_services,internet_services,contract_duration,payment_method,number_customer_service_calls,phone_min,phone_monthly_charges,internet_monthly_charges,avg_monthly_bill,churn,internet_charge_per_min,gender_encoded,contract_duration_encoded,payment_method_encoded
1789,Female,59,1,1,long-term,automatic transfer,1,125.29338288554789,21.29766406257136,71.87930974498812,94.56889769247763,0,0.007058946978209507,0,1,1
1790,Male,59,1,1,long-term,email,2,113.32175902255904,19.263679812420254,84.73411111759002,97.45977676491864,0,0.007236251243300759,1,1,2
1791,Female,59,1,1,long-term,email,3,122.73453449523504,20.86294963442331,78.27475964160651,91.4292343365518,0,0.00721020973672801,0,1,2
1792,Female,59,1,1,long-term,automatic transfer,2,127.85148752598724,21.734086359760425,71.86246845352788,91.09966152056684,0,0.007163939279066141,0,1,1
1793,Male,59,1,0,long-term,mail,1,141.33021504321877,24.022744754146743,0.0,21.671508616056705,0,0.008724,1,1,0
1794,Female,59,1,0,long-term,mail,1,157.44247064217694,26.76281514147079,0.0,22.61180712684872,0,0.008724,0,1,0
1795,Female,24,1,1,short-term,mail,2,135.1528263008133,22.976122889698416,33.36251114304878,51.97377812052535,0,0.0054210861187433965,0,0,0
1796,Female,24,1,1,short-term,automatic transfer,2,124.43333052828986,21.155870063106537,42.64321587409742,60.79372718025292,0,0.008379904771780005,0,0,1
1797,Female,24,1,1,short-term,mail,3,129.2701922346804,21.97760195434281,15.202049148508928,36.114706595079575,0,0.003807477151965091,0,0,0
1798,Female,24,0,1,short-term,email,1,0.0,0.0,19.740157742918083,37.6589142429786,1,0.005179596083044994,0,0,2
1799,Male,24,1,1,short-term,email,1,128.3339904037715,21.816241566757373,77.95011586167129,97.78394072630232,0,0.007372529691120965,1,0,2
1800,Male,24,1,1,short-term,email,1,125.12914427413554,21.27181420729168,64.36062878326676,85.30073666155971,0,0.006337947291210894,1,0,2
1801,Male,24,1,1,short-term,automatic transfer,2,145.83751140551396,24.792797031571453,64.18901971702267,85.11893159401862,0,0.008582740683643795,1,0,1
1802,Female,24,1,1,short-term,email,3,123.379431680155,20.974881377071146,72.47081951261623,86.48297586539043,1,0.01127341540755393,0,0,2
1803,Male,24,1,1,short-term,email,3,123.379431680155,20.974881377071146,80.04244560477046,96.21696738962196,1,0.011076615477650036,1,0,2
1804,Male,24,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,79.0525362801865,97.0631401268858,1,0.01165111092024629,1,0,1
1805,Female,24,1,1,short-term,mail,2,123.379431680155,20.974881377071146,58.09270501136808,86.809940017857,1,0.010885763200717453,0,0,0
1806,Female,24,1,1,short-term,email,4,123.379431680155,20.974881377071146,81.89309656810435,100.004706388349,1,0.009664398847731405,0,0,2
1807,Male,24,1,1,short-term,automatic transfer,2,123.379431680155,20.974881377071146,77.71416433578119,99.50322009595229,1,0.008941195559614638,1,0,1
1808,Male,24,1,1,short-term,automatic transfer,1,123.379431680155,20.974881377071146,75.3129271022317,88.0057621740461,1,0.012302014194730818,1,0,1
1809,Male,24,1,1,short-term,automatic transfer,0,123.379431680155,20.974881377071146,54.89492646911955,69.35464819441037,1,0.01043602110116503,1,0,1
1810,Male,24,1,1,short-term,email,4,123.379431680155,20.974881377071146,77.19069626356547,91.92468385239536,1,0.010073688834233733,1,0,2
1811,Female,24,1,0,short-term,mail,4,122.28394848945835,20.788851715785302,0.0,18.398,0,0.008724,0,0,0
1812,Female,24,0,1,long-term,email,1,0.0,0.0,43.46007271188982,58.16109483887352,0,0.010933827718329089,0,1,2
1813,Female,24,1,1,long-term,email,1,105.63987053681228,17.94438827621652,74.59615920102533,87.79,0,0.007427681507050615,0,1,2
1814,Female,24,1,1,long-term,email,1,105.55146692866956,17.93183041988452,74.101318102028,87.439,0,0.007441062300463173,0,1,2
1815,Female,24,1,0,long-term,mail,4,129.5039993425477,22.015205339009757,0.0,19.46688162196172,0,0.008724,0,1,0
1816,Male,24,1,0,long-term,automatic transfer,3,123.69561116340152,21.028738966691183,0.0,21.175864557149968,0,0.008724,1,1,1
1817,Female,24,1,0,long-term,mail,1,134.5148639690185,22.869597775210966,0.0,18.410751272288543,0,0.008724,0,1,0
1818,Male,24,1,0,long-term,automatic transfer,5,120.51938099614416,20.48845408471961,0.0,18.07477454719004,0,0.008724,1,1,1
1819,Female,44,1,1,short-term,automatic transfer,3,109.44298205890604,18.65244844191329,31.77014985439977,48.543846426046414,0,0.007686037435786343,0,0,1
1820,Male,44,1,1,short-term,automatic transfer,1,115.20194371488488,19.582540400017933,59.42757692439227,71.46539319030393,0,0.007630009436570632,1,0,1
1821,Male,44,1,1,short-term,mail,1,138.1892317335257,23.489637827593302,82.15343631041185,107.09370961531656,0,0.008330581460638227,1,0,0
1822,Male,44,1,1,short-term,automatic transfer,2,119.22220775668588,20.264927269253857,55.95698751569871,71.08185634535937,0,0.0063208055668380935,1,0,1
1823,Male,44,1,1,long-term,automatic transfer,1,125.57871605929624,21.40448441371713,52.86009445677598,73.69844400535072,0,0.006884248459226283,1,1,1
1824,Male,44,0,1,long-term,automatic transfer,0,0.0,0.0,45.9883185819518,67.89474327398875,0,0.006383108339170024,1,1,1
1825,Male,44,0,1,long-term,email,2,0.0,0.0,34.933425594843186,54.71807872377463,0,0.007543592927298965,1,1,2
1826,Male,44,0,1,long-term,email,2,0.0,0.0,53.14449871169708,74.09040102089,0,0.007060991953254591,1,1,2
1827,Male,44,1,1,long-term,automatic transfer,1,112.32991961047686,19.11208449579029,47.40848571669312,65.37619015387854,0,0.008231273687056508,1,1,1
1828,Female,44,1,1,long-term,automatic transfer,2,127.20137766955642,21.62364838910913,87.65106815646867,107.88192628924162,0,0.0070891772137965155,0,1,1
1829,Male,44,1,1,long-term,mail,0,123.379431680155,20.974881377071146,67.42511862292886,86.95333333333333,1,0.009164737126349139,1,1,0
1830,Male,44,1,0,long-term,automatic transfer,2,129.7427607226408,22.051514470718224,0.0,22.39060263663077,0,0.008724,1,1,1
1831,Male,44,1,0,long-term,mail,1,107.44126636728048,18.262898994800395,0.0,23.895661537082272,0,0.008724,1,1,0
1832,Female,19,1,1,short-term,mail,0,139.85392486491227,23.774732318138224,18.08951852460269,33.23351072104557,0,0.014549375857194704,0,0,0
1833,Female,19,0,1,short-term,automatic transfer,0,0.0,0.0,4.524789226887435,23.93674876376948,0,0.0043726768602475865,0,0,1
1834,Male,19,0,1,short-term,automatic transfer,1,0.0,0.0,7.35002555023032,39.49025476989287,0,0.001818749380114033,1,0,1
1835,Female,19,1,1,short-term,email,0,120.65267397267154,20.51337621597201,17.247514333731605,32.31701401140282,0,0.0034335245602900816,0,0,2
1836,Male,19,0,1,short-term,automatic transfer,0,0.0,0.0,46.23039919899685,56.40338706300726,0,0.02877371179231358,1,0,1
1837,Male,19,0,1,short-term,automatic transfer,0,0.0,0.0,15.30576306853549,31.19694780062649,0,0.004925914322993348,1,0,1
1838,Male,19,1,1,short-term,automatic transfer,0,123.379431680155,20.974881377071146,33.84389551927367,52.14024508699167,1,0.015382256715231232,1,0,1
1839,Female,19,1,1,short-term,automatic transfer,0,120.32288265581418,20.45329379341137,57.15648105675913,75.49917908652581,0,0.007618793949147476,0,0,1
1840,Male,19,1,1,short-term,email,0,129.677734440759,22.0467322114047,76.8016749236155,93.84809145830856,0,0.006840718871472509,1,0,2
1841,Female,19,1,1,short-term,email,1,140.13446026685878,23.823744702889112,61.87758308246641,77.96955997186274,0,0.007364397131996985,0,0,2
1842,Male,19,1,1,short-term,automatic transfer,0,123.379431680155,20.974881377071146,59.11269122006635,78.97461203249706,1,0.011026990619672971,1,0,1
1843,Female,19,1,1,short-term,email,0,123.379431680155,20.974881377071146,73.07577584550265,77.77056405137951,1,0.013171392657164327,0,0,2
1844,Female,19,1,1,short-term,automatic transfer,0,123.379431680155,20.974881377071146,78.39852895764686,88.02424889434741,1,0.01106190588550037,0,0,1
1845,Female,19,1,0,short-term,automatic transfer,1,109.9697188359049,18.69520081538285,0.0,22.5354,0,0.008724,0,0,1
1846,Female,19,1,0,short-term,email,0,111.78917095929428,19.00418482240901,0.0,20.8617,0,0.008724,0,0,2
1847,Male,19,1,0,short-term,mail,1,129.52382801818604,22.019044947389983,0.0,18.6927,0,0.008724,1,0,0
1848,Female,19,1,1,long-term,automatic transfer,0,115.96300701766144,19.71535005219843,69.6040762590877,84.3805,0,0.006592189873149988,0,1,1
1849,Male,19,1,0,long-term,automatic transfer,1,132.4976157237385,22.52535561796345,0.0,21.736544393536697,0,0.008724,1,1,1
1850,Female,19,1,0,long-term,mail,1,131.58143250334396,22.369535690154347,0.0,14.266343729016295,0,0.008724,0,1,0
1851,Male,19,1,0,long-term,mail,1,110.39375339870388,18.768211595713883,0.0,20.586795684609477,0,0.008724,1,1,0
1852,Male,19,1,0,long-term,mail,0,136.0143935799127,23.121864218441512,0.0,20.01612599375793,0,0.008724,1,1,0
1853,Male,19,1,0,long-term,mail,0,129.5790229367324,22.02817514158831,0.0,18.30611274398059,0,0.008724,1,1,0
1854,Male,54,1,1,short-term,email,1,111.72129025188656,18.99066742289858,68.42024676229076,84.61358027650448,0,0.007877795521276085,1,0,2
1855,Male,54,1,1,short-term,email,1,126.45224873140172,21.49608165628691,77.78722548694913,100.8673302224307,0,0.008476901826448741,1,0,2
1856,Male,54,1,1,short-term,email,0,123.379431680155,20.974881377071146,80.88559274086826,99.2492326593413,1,0.008271195084185468,1,0,2
1857,Male,54,0,1,long-term,automatic transfer,1,0.0,0.0,30.1988904071645,51.38305859778658,0,0.007730132426434573,1,1,1
1858,Female,54,0,1,long-term,automatic transfer,1,0.0,0.0,34.42477401570952,49.496796299364654,0,0.005540812416302492,0,1,1
1859,Female,54,1,1,long-term,email,1,119.67258336728094,20.343077377560533,40.176991461985736,59.87806525702936,0,0.0052271265040711645,0,1,2
1860,Male,54,1,1,long-term,automatic transfer,0,104.12940036233934,17.70131710471329,42.739611018233504,56.51988181951623,0,0.0075087302486207454,1,1,1
1861,Female,54,1,1,long-term,email,0,133.34949657299043,22.66868211278185,84.75194099794506,104.68142162900958,0,0.008745119333584695,0,1,2
1862,Male,54,1,1,long-term,automatic transfer,3,137.81975785067044,23.428558854850145,59.68241563077716,91.63527418445248,0,0.005012718180402876,1,1,1
1863,Female,54,1,1,long-term,automatic transfer,2,100.66577721288436,17.11275758205399,60.58534502741532,82.71384902260907,0,0.006411138880876185,0,1,1
1864,Female,54,1,1,long-term,email,1,123.67323349065823,21.02374953704279,85.23336413979321,112.8789096287665,0,0.007693343097423736,0,1,2
1865,Female,54,1,1,long-term,mail,1,123.20706768525956,20.94334785136241,92.50457998451678,110.43045076582143,0,0.00811015636592422,0,1,0
1866,Female,54,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,81.68634164516881,100.43968515112414,1,0.009234953306738082,0,1,1
1867,Female,54,1,1,long-term,automatic transfer,0,123.379431680155,20.974881377071146,87.3101429223129,109.71136351372768,1,0.009871045896050116,0,1,1
1868,Male,54,1,0,long-term,automatic transfer,1,136.54863578546608,23.21224558710388,0.0,20.7608004678764,0,0.008724,1,1,1
1869,Female,51,1,1,short-term,automatic transfer,4,99.98738263669972,16.997651929279034,56.19663899863345,73.77329375221186,0,0.008822588330626527,0,0,1
1870,Male,51,1,1,short-term,email,4,108.42639962043889,18.43276790814137,72.67027610784645,89.3605819131169,0,0.007499413632979037,1,0,2
1871,Male,51,1,1,short-term,automatic transfer,0,150.08250457124052,25.51346959223308,49.25231013752333,74.08550890998767,0,0.008858833164660001,1,0,1
1872,Male,51,1,1,short-term,email,4,150.59959828321496,25.601041555839025,71.03486077663447,88.79832782500293,0,0.008074336704721706,1,0,2
1873,Female,51,1,1,short-term,email,3,123.379431680155,20.974881377071146,72.59314429227491,90.08490911595766,1,0.011830942697635074,0,0,2
1874,Female,51,1,1,long-term,email,2,120.18494060380652,20.428944279702545,53.90773818633848,72.64190340111634,0,0.00814501631361405,0,1,2
1875,Male,51,0,1,long-term,automatic transfer,3,0.0,0.0,43.97998499314747,52.933991750194174,0,0.006783243245876435,1,1,1
1876,Male,51,1,1,long-term,automatic transfer,3,125.87737612696922,21.395962163181625,56.751288655054495,75.85652911625343,0,0.00739066398754298,1,1,1
1877,Female,51,1,1,long-term,email,1,112.72783331043034,19.162938217229865,55.27854661992443,74.57766924969653,0,0.008321358048482429,0,1,2
1878,Male,51,1,1,long-term,automatic transfer,1,136.96553092871795,23.284108885759704,71.27509614647614,88.7211142884776,0,0.008784973228148831,1,1,1
1879,Female,51,1,1,long-term,mail,0,122.0873472843974,20.7552014330857,72.15090242302264,98.92111014978823,0,0.007845726926730981,0,1,0
1880,Male,51,1,1,long-term,email,0,125.77310518245592,21.382109640644117,63.88977350756648,85.86909044367977,0,0.00818030041811872,1,1,2
1881,Male,51,1,1,long-term,email,3,123.379431680155,20.974881377071146,73.82511862292885,93.03076923076924,1,0.01290835010710242,1,1,2
1882,Male,51,1,0,long-term,mail,1,157.52128420948395,26.778475332258058,0.0,23.527073854686915,0,0.008724,1,1,0
1883,Male,51,1,0,long-term,mail,1,133.6681725600499,22.721270528591692,0.0,20.538807938275383,0,0.008724,1,1,0
1884,Female,51,1,0,long-term,mail,2,154.7073049213165,26.299700253643238,0.0,23.983767724098666,0,0.008724,0,1,0
1885,Female,51,1,0,long-term,mail,1,125.81566085476614,21.39176951975613,0.0,22.051988679611004,0,0.008724,0,1,0
1886,Male,51,1,0,long-term,automatic transfer,3,147.5972101491663,25.09331980050011,0.0,20.818217931983384,0,0.008724,1,1,1
1887,Female,26,0,1,short-term,automatic transfer,2,0.0,0.0,24.875425094325195,43.96847624331796,0,0.007673373673398324,0,0,1
1888,Female,26,1,1,short-term,email,2,112.77854757112416,19.17077031004879,42.25884618839367,49.1580579299692,0,0.007736470393874237,0,0,2
1889,Female,26,1,1,short-term,automatic transfer,2,106.25342972554954,18.062428530209893,57.60728427762405,67.51490271736398,0,0.008568059194743205,0,0,1
1890,Female,26,1,1,short-term,email,0,104.05220383026492,17.688299903362108,34.76221766943004,65.68277252846406,0,0.00470695568369021,0,0,2
1891,Female,26,1,1,short-term,email,1,105.50067041708584,17.934488525786197,35.0200430994749,41.79012189164739,0,0.008754670071555453,0,0,2
1892,Female,26,1,1,short-term,automatic transfer,3,123.804961586127,21.044521962246463,38.90863645564681,49.65411508516998,0,0.01404970854837293,0,0,1
1893,Female,26,1,1,short-term,automatic transfer,2,134.54007323043268,22.873913046349827,58.74493073141861,67.4476343373011,0,0.009523816502168268,0,0,1
1894,Female,26,1,1,short-term,email,2,133.43205609791198,22.68076423847469,34.341464734302825,61.62152258036122,0,0.005054689745960484,0,0,2
1895,Male,26,1,1,short-term,email,2,118.70346302730432,20.177804817243395,72.36173677999953,86.32530504438049,0,0.010309530254885929,1,0,2
1896,Male,26,1,1,short-term,automatic transfer,1,107.66406635336378,18.3025906201367,68.60602646118703,81.85877743559021,0,0.007651569919767875,1,0,1
1897,Female,26,1,1,short-term,automatic transfer,4,132.83367621393162,22.580402313989925,75.82334753823251,91.34967651415018,0,0.007951204687574086,0,0,1
1898,Male,26,1,1,short-term,email,4,114.25849644573584,19.423730870283286,79.15982216612281,94.59224034299292,0,0.006600653920076372,1,0,2
1899,Male,26,1,1,short-term,mail,5,110.77854779378995,18.832363294746816,66.04449471920398,83.43467647639773,0,0.007281041748638911,1,0,0
1900,Female,26,1,1,short-term,automatic transfer,5,136.8668653283155,23.26622311871839,65.40292161831543,81.79203597933714,0,0.00883648147922702,0,0,1
1901,Female,26,1,1,short-term,email,2,119.41333489540386,20.29865818784896,62.0402836322275,78.57467330102054,0,0.0096221981447166,0,0,2
1902,Male,26,1,1,short-term,email,5,130.81853027912794,22.239045216515997,55.79952440934036,74.03784192628832,0,0.007073366222368934,1,0,2
1903,Female,26,1,1,short-term,automatic transfer,5,129.1432893381158,21.95385096646162,76.741228015275,92.55248201613288,0,0.00757525621213311,0,0,1
1904,Female,26,1,1,short-term,automatic transfer,5,123.379431680155,20.974881377071146,55.01707747862661,69.47299211695976,1,0.010483496281770761,0,0,1
1905,Male,26,1,1,short-term,email,1,123.379431680155,20.974881377071146,67.95326519330764,84.28017335591561,1,0.010431798144703089,1,0,2
1906,Female,26,1,1,short-term,email,1,123.379431680155,20.974881377071146,60.02662326333906,77.6163199422008,1,0.011122183705164868,0,0,2
1907,Male,26,1,1,short-term,email,4,123.379431680155,20.974881377071146,76.60516070807678,92.46988454959032,1,0.010864267443584761,1,0,2
1908,Male,26,1,1,short-term,email,2,123.379431680155,20.974881377071146,78.3843243638185,94.569139807816,1,0.011793282073415842,1,0,2
1909,Male,26,1,1,long-term,automatic transfer,1,109.43474561251314,18.603372130917084,56.26813431094257,72.66197688030358,0,0.007306244144911112,1,1,1
1910,Male,26,0,1,long-term,automatic transfer,0,0.0,0.0,27.572521642552346,44.60411412165787,0,0.006589808234481226,1,1,1
1911,Male,26,1,1,long-term,automatic transfer,4,122.0116571933253,20.741416897682114,37.09962122051196,55.37721935614938,0,0.0067963010404400144,1,1,1
1912,Male,26,1,1,long-term,email,1,116.31680967111303,19.78496318200619,69.19626490046423,82.27455926142135,0,0.00690698348585762,1,1,2
1913,Male,26,1,1,long-term,automatic transfer,4,104.68543541234762,17.81299979420174,79.2958634574052,94.39924790228623,0,0.0080181515307798,1,1,1
1914,Male,26,1,1,long-term,email,2,103.7487473278587,17.659169250718275,58.49276856468913,77.43336876303535,0,0.007321157029861769,1,1,2
1915,Male,26,1,0,long-term,mail,1,108.5574696573835,18.44455018235704,0.0,19.69591386983854,0,0.008724,1,1,0
1916,Female,26,1,0,long-term,mail,0,118.14554639920048,19.96994283414173,0.0,18.45928234840134,0,0.008724,0,1,0
1917,Male,26,1,0,long-term,mail,2,122.9234197111352,20.814366821442256,0.0,24.86869101381957,0,0.008724,1,1,0
1918,Male,26,1,0,long-term,automatic transfer,1,129.9856196842408,21.900659180117454,0.0,17.122006323993922,0,0.008724,1,1,1
1919,Female,0,1,1,long-term,mail,2,131.92965585769403,22.38420013548836,50.00364802016486,74.46,0,0.007958735029435287,0,1,0
1920,Male,0,1,0,long-term,mail,1,132.7929876879016,22.576642986568757,0.0,21.88,0,0.008724,1,1,0
1921,Male,0,1,0,long-term,mail,1,137.2627289039693,23.335543164531902,0.0,22.49,0,0.008724,1,1,0
1922,Male,39,0,1,short-term,mail,0,0.0,0.0,22.28110924449019,39.02576800505931,0,0.007121734534100087,1,0,0
